"ch" "sex" "mch1990" "mch1991" "mch1992" "mch1993" "mch1994" "mch1995" "mch1996" "mch1997" "mch1998" "mch1999" "mch2000" "mch2001" "mch2002" "mch2003" "mch2004" "mch2005" "mch2006" "mch2007" "mch2008" "mch2009" "mch2010" "mch2011" "mch2012" "mch2013" "mch2014" "expm1990" "expm1991" "expm1992" "expm1993" "expm1994" "expm1995" "expm1996" "expm1997" "expm1998" "expm1999" "expm2000" "expm2001" "expm2002" "expm2003" "expm2004" "expm2005" "expm2006" "expm2007" "expm2008" "expm2009" "expm2010" "expm2011" "expm2012" "expm2013" "expm2014" "age1990" "age1991" "age1992" "age1993" "age1994" "age1995" "age1996" "age1997" "age1998" "age1999" "age2000" "age2001" "age2002" "age2003" "age2004" "age2005" "age2006" "age2007" "age2008" "age2009" "age2010" "age2011" "age2012" "age2013" "age2014"
"6183" "0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.334164588528678 0 0 0 0 0
"6184" "0000000000000000000010000000000010000010000000000000000000000000000000000000000000000000000000000000" "M" 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 0 -0.334164588528678 -0.084788029925187 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6185" "0000000000000000000000000000000000000000000000000000000000000000001010001000100000001010000000000000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 -0.832917705735661 -0.58354114713217 -0.334164588528678 0 0.164588528678304 0 0 0
"6186" "0000000000000000000000000000000000000000000000000000000000000000100010000000000010000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 -0.832917705735661 0 0 -0.084788029925187 0 0 0 0
"6187" "1002101010101000101010101010100010100000100000001000000010000000100010100000100000000000000000000000" "F" 0 0 0 1 0 0 0 -1 -1 0 -1 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 -1 0 1 0 -1 0 0 0 0 0 0 0 0 -1.33167082294264 -1.08229426433915 -0.832917705735661 -0.58354114713217 -0.334164588528678 -0.084788029925187 0.164588528678304 0.413965087281796 0.663341645885287 0 1.16209476309227 0 1.66084788029925 0 2.15960099750623 0 2.65835411471322 2.90773067331671 0 3.40648379052369 0 0 0 0 0
"6188" "0000000000000000000000101010001210121010000000000000000000000000000000000000000000000000000000000000" "M" 0 0 0 0 0 0 0 0 -1 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 -0.832917705735661 -0.58354114713217 -0.334164588528678 -0.084788029925187 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6189" "0000000000001010000010100012000000110000000000000000000000000000000000000000000000000000000000000000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 -0.58354114713217 -0.334164588528678 0 0.164588528678304 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6190" "0000000000000000000000000000000000000000000000000000000000000000001000000000100000000000000000000000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 0 -0.334164588528678 0 0 0 0 0
"6191" "0000000000000000000000101010000200000000000000000000000000000000000000000000000000000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 -0.832917705735661 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6192" "0000100010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 -0.832917705735661 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6193" "0010100000000000101000100000000000000000000000000000000000000000000000000000000000000000000000000000" "M" 0 1 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.832917705735661 -0.58354114713217 0 0 0.164588528678304 0.413965087281796 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6194" "0000001200020002000010000000000000000000000000000000000000000000000000000000000000000000000000000000" "M" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 0 0 -0.084788029925187 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6195" "0000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 0 0 0 0 0 0 0
"6196" "0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.832917705735661
"6197" "0000000000000000000000000000000000000000100000001000000000000010100010000000000000000000000000000000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.663341645885287 0 1.16209476309227 0 0 1.91022443890274 2.15960099750623 2.40897755610973 0 0 0 0 0 0 0
"6198" "0000000010120000000100000000000000000000000000000000000000000000000000000000000000000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.832917705735661 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6199" "0000100010000000100010000002100000000000000000000000000000000000000000000000000000000000000000000000" "F" 0 0 0 0 -1 -1 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.90773067331671 3.1571072319202 0 3.65586034912718 3.90523690773067 0 4.40399002493766 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6200" "0000000000000000000000001000000010021000000200000010000000000000100000001000000010001000000000000000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 -0.832917705735661 0 -0.334164588528678 -0.084788029925187 0 0 0.663341645885287 0 0 0 1.66084788029925 0 2.15960099750623 0 2.65835411471322 2.90773067331671 0 0 0
"6201" "0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000001000001000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.334164588528678 0 0 0.413965087281796 0 0.912718204488778
"6202" "0000000000000000000000000000000000000000000000000000000000000000101010100000000000000000000000000000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 -0.832917705735661 0 0 0 0 0 0 0
"6203" "0000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.58354114713217 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6204" "0000101010001000000000001000000000000002000000001000000000000000000000000000000000000000000000000000" "F" 0 0 0 -1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 -0.832917705735661 -0.58354114713217 0 0 0.164588528678304 0 0 0 0 0 1.66084788029925 0 0 0 0 0 0 0 0 0 0 0 0
"6205" "0000000000120000001000021010000000000000000000000000000000000000000000000000000000000000000000000000" "M" 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.832917705735661 0 -0.334164588528678 0 0.164588528678304 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6206" "0000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6207" "0000000000000000000010001000000000000000000000000000000000000000000000000000000000000000000000000000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 -0.832917705735661 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6208" "0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010001000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.832917705735661 -0.58354114713217 -0.334164588528678
"6209" "0000100000020000000000000000000010001000000000001000000000001000100000000000000000000000000000000000" "F" 0 0 0 0 0 0 0 0 -1 -1 0 0 -1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 0 0 0 0 0 0.663341645885287 0.912718204488778 0 0 1.66084788029925 0 0 2.40897755610973 2.65835411471322 0 0 0 0 0 0 0 0
"6210" "0000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 0 0 0 0 0 0 0
"6211" "0000000000000000000000000000000000000000000000000000000000000000000000001000001000000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.58354114713217 -0.334164588528678 0 0 0 0 0
"6212" "0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010001000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.084788029925187 0.164588528678304 0.413965087281796
"6213" "0000000000000000000000000000000000000000000000000000000000000000000000000000000010000000100010001000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.58354114713217 0 -0.084788029925187 0.164588528678304 0.413965087281796
"6214" "0000000000000000100010100010000000000000000000000000000000000000000000000000000000000000000000000000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.334164588528678 -0.084788029925187 0.164588528678304 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6215" "0000000000000000000000100012000010000000000000000000000000000000000000000000000000000000000000000000" "F" 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.58354114713217 -0.334164588528678 0 0.164588528678304 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6216" "0000000010100000000000000010000000000000000010000000000000001010101010000000000000000000000000000000" "F" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.58354114713217 0 0 0 0.413965087281796 0 0 0 0 1.66084788029925 0 0 0 2.65835411471322 2.90773067331671 3.1571072319202 0 0 0 0 0 0 0
"6217" "0000000000000000000000100002000200021012000200020000000200000000000000000000000000000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 0 0 -0.084788029925187 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6218" "0000000000000000000000000000000000000000000000000000000000000000000000101000000000000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.832917705735661 -0.58354114713217 0 0 0 0 0 0
"6219" "1012000210000002001000021002000000000000000000000000000000000000000000000000000000000000000000000000" "M" 0 0 -1 0 -1 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.832917705735661 0 -0.334164588528678 0 0.164588528678304 0 0.663341645885287 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6220" "0000000000000000000000000000000000000000000000000000000000000000100010101000100000000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 -0.832917705735661 -0.58354114713217 -0.334164588528678 0 0 0 0 0
"6221" "0000000000000000000000000012100200021010101000021010000000000000000000000000000000000000000000000000" "F" 0 0 0 0 0 0 0 0 0 -1 -1 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.832917705735661 -0.58354114713217 0 -0.084788029925187 0.164588528678304 0 0.663341645885287 0 0 0 0 0 0 0 0 0 0 0 0
"6222" "0000000010000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.33167082294264 0 0 0 -0.334164588528678 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6223" "0000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.33167082294264 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6224" "0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.58354114713217
"6225" "0000000000000000000000000000000010100000001010001010000000100010000000100000000010101000101000000000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 -0.58354114713217 -0.334164588528678 -0.084788029925187 0 0.413965087281796 0.663341645885287 0 1.16209476309227 0 0 1.91022443890274 2.15960099750623 2.40897755610973 0 0
"6226" "0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010101010001010" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.164588528678304 0.413965087281796 0.663341645885287 0.912718204488778
"6227" "0000000000000000000000000000000000000000000000000000000000000000001000000000101000001010000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 0 -0.334164588528678 0 0.164588528678304 0 0 0
"6228" "0000000010000000000000000000100200020002000200000000000000000000000000000000000000000000000000000000" "F" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.832917705735661 0 0 0 0 0.413965087281796 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6229" "0010100010001010101010101000101210001010100000020000000000001000000000000000000000000000000000000000" "F" 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 -0.832917705735661 -0.58354114713217 -0.334164588528678 -0.084788029925187 0.164588528678304 0.413965087281796 0.663341645885287 0.912718204488778 1.16209476309227 1.41147132169576 1.66084788029925 0 0 0 0 2.90773067331671 0 0 0 0 0 0 0 0 0
"6230" "0000000000000000000010100000000010100000100000000000000000000000000000000000000000000000000000000000" "M" 0 0 0 0 0 0 0 0 -1 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 0 -0.334164588528678 0 0.164588528678304 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6231" "0000101010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000" "M" 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 -0.832917705735661 -0.58354114713217 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6232" "0000100000000010100000001000000010100000000000000000000000000000000000000000000000000000000000000000" "M" 0 0 0 -1 -1 0 -1 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 -0.58354114713217 -0.334164588528678 0 0.164588528678304 0 0.663341645885287 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6233" "0000000000000000000000000000000000000000000000000000000000000000100000001000000000000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 -0.58354114713217 0 0 0 0 0 0
"6234" "0000000000000000000000000000000000000000000000000000000000000000101010100000101000000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 -0.832917705735661 0 -0.334164588528678 0 0 0 0 0
"6235" "0000000000000000000000000000000000001002100200001000100010001010101000000000000000000000000000000000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.58354114713217 -0.334164588528678 0 0.164588528678304 0.413965087281796 0.663341645885287 0.912718204488778 1.16209476309227 0 0 0 0 0 0 0 0
"6236" "0000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 0 0 0 0 0 0 0
"6237" "0000000000000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.58354114713217 0 0 0 0.413965087281796 0 0
"6238" "0000000000000000001200000010100000000000000000000000000000000000000000000000000000000000000000000000" "F" 0 0 0 0 0 0 -1 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.334164588528678 0 0.164588528678304 0.413965087281796 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6239" "0000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 0 0 0 0 0 0 0
"6240" "0000000000000000000000000000000000000000000000000000000000000000000010100000000000000000000200000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.832917705735661 0 0 0 0 0 0 0
"6241" "0000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.832917705735661 0 0 0 0 0 0 0
"6242" "0000000000000000000000000000000000000000000000000000000000000000000010000000000000020000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.832917705735661 0 0 0 0 0 0 0
"6243" "0000000000000000000000001010000200020012000200020012000000000000100000000010000000000000000000000000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.832917705735661 0 0 -0.084788029925187 0 0 0.663341645885287 0 0 0 1.66084788029925 0 2.15960099750623 0 0 0 0 0 0
"6244" "0000000000000000000000000000000000000000000000000000000000000000000010000000101010100000000000000000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.33167082294264 0 -0.832917705735661 -0.58354114713217 0 0 0 0
